AtcoCode,PlateCode,CommonName_lang_en,ShortCommonName_lang_en,Street_lang_en,ShortCommonName_lang_ga,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Indicator_lang_en,NptgLocalityRef,NaptanCode,county,region,electoral_district_id,electoral_district
8470B5344602,534462.0,Powers X,,R352,,False,ITM,577651.0,702469.0,-8.333503741,53.07237077,BCT,MKD,OTH,SW,847G000347,847,,E0847041,,Galway County,West,27163,Abbeyville
8470B5344801,534481.0,Raford School,,R348,,False,ITM,565795.0,726996.0,-8.513042523,53.29216313,BCT,MKD,OTH,E,847G000349,847,,E0847053,,Galway County,West,27113,Grange
8470B5344802,534482.0,Raford School,,R348,,False,ITM,565802.0,726987.0,-8.512936565,53.2920827,BCT,MKD,OTH,W,847G000349,847,,E0847053,,Galway County,West,27113,Grange
8470B5344001,534401.0,Polshask Cross,Polshask Cross,Pollaneyster,Cr an Phoill Sheasc,False,ITM,562403.0,768598.0,-8.568895656,53.66578094,BCT,MKD,OTH,E,847G000352,847,,E0847086,,Galway County,West,27074,Kilcroan
8470B534411,534402.0,Polshask Cross,Polshask Cross,Pollaneyster,Cr an Phoill Sheasc,False,ITM,562401.0,768571.0,-8.568922649,53.66553818,BCT,MKD,OTH,E,847G000352,847,,E0847086,,Galway County,West,27074,Kilcroan
8470B5346502,534652.0,Ross Post Office,,Clifden Road,,False,ITM,516720.0,738942.0,-9.252126277,53.39405898,BCT,MKD,OTH,SE,847G000353,847,,E0847083,,Galway County,West,27162,Wormhole
8470B5346501,534651.0,Rosscahill,Rosscahill,Clifden Road,Ros Cathail,False,ITM,516473.0,739156.0,-9.25589559,53.39594271,BCT,MKD,OTH,NW,847G000353,847,,E0847083,,Galway County,West,27162,Wormhole
8470B5346901,534691.0,Rossmuck Post Office,,Turlough,,False,ITM,492086.0,736725.0,-9.621600619,53.36968571,BCT,MKD,OTH,NE,847G000354,847,,E0847132,,Galway County,West,27161,An Turlach
8470B5345701,534571.0,Renville,,,,False,ITM,537984.0,724359.0,-8.929620069,53.26594403,BCT,MKD,OTH,S,847G000355,847,,E0847034,,Galway County,West,27060,Oranmore
8470B5345702,534572.0,Renville,,,,False,ITM,537968.0,724361.0,-8.929860264,53.26596013,BCT,MKD,OTH,N,847G000355,847,,E0847034,,Galway County,West,27060,Oranmore
8470B5345001,534501.0,Ramore Cross,,N65,,False,ITM,577234.0,714238.0,-8.340561372,53.17812239,BCT,MKD,OTH,SE,847G000356,847,,E0847017,,Galway County,West,27169,Killimor
8470B5345002,534502.0,Ramore Cross,,N65,,False,ITM,577227.0,714226.0,-8.34066523,53.17801425,BCT,MKD,OTH,NW,847G000356,847,,E0847017,,Galway County,West,27169,Killimor
8470B5345302,534532.0,Recess Cross,,N59,,False,ITM,478656.0,758715.0,-9.83179064,53.56429237,BCT,MKD,OTH,E,847G000357,847,,E0847132,,Galway County,West,27026,Cushkillary
8470B5508801,550881.0,Bullaun Cross,Bullaun Cross,N63,Crois an Bhalláin,False,ITM,544610.0,739084.0,-8.832882023,53.39899579,BCT,MKD,OTH,SW,847G000358,847,,E0847107,,Galway County,West,27050,Deerpark
8470B5508802,550882.0,Bullaun Cross,,N63,,False,ITM,544610.0,739084.0,-8.832882023,53.39899579,BCT,MKD,OTH,SW,847G000358,847,,E0847107,,Galway County,West,27050,Deerpark
8470B5512402,551242.0,Cashla,,R339,,False,ITM,543032.0,730405.0,-8.855044414,53.3208393,BCT,MKD,OTH,E,847G000359,847,,E0847132,,Galway County,West,27041,Aughrim
8470B5512602,551262.0,Castleblakney,,R359,,False,ITM,568396.0,742287.0,-8.475558989,53.42973858,BCT,MKD,OTH,S,847G000360,847,,E0847121,,Galway County,West,27138,Castleblakeney
8470B5514102,551412.0,Claregalway,Claregalway,N17,Baile Chláir,False,ITM,537202.0,733026.0,-8.943055035,53.34373177,BCT,MKD,OTH,S,847G000361,847,,E0847122,,Galway County,West,27046,An Carn Mr
8470B5514101,551411.0,Claregalway,Claregalway,N17,Baile Chláir,False,ITM,537212.0,733086.0,-8.94291678,53.34427210000001,BCT,MKD,OTH,S,847G000361,847,,E0847122,,Galway County,West,27048,Baile Chlir
8470PB000843,,Claregalway,Claregalway,Summerfield Green,Baile Chláir,False,ITM,537098.0,732830.0,-8.944577674,53.34195822,BCT,CUS,OTH,NE,847G000361,847,o/s,E0847122,,Galway County,West,27048,Baile Chlir
8470B5504702,550472.0,Ballygar,,Main Street,,False,ITM,578572.0,752635.0,-8.323145367999999,53.52324324,BCT,MKD,OTH,SW,847G000362,847,,E0847090,,Galway County,West,27144,Killeroran
8470B5504701,550471.0,Ballygar,Ballygar,High Street,Béal Átha Ghártha,False,ITM,578423.0,752574.0,-8.325388125,53.52268897,BCT,MKD,OTH,NE,847G000362,847,,E0847090,,Galway County,West,27144,Killeroran
8470B5504901,550491.0,Ballyglunin Cross,Ballyglunin Cross,Caherphuca,Cr BÁ Glúinín,False,ITM,547427.0,741438.0,-8.790920527,53.42043669,BCT,MKD,OTH,NW,847G000363,847,,E0847099,,Galway County,West,27179,Abbey West
8470B5504902,550492.0,Ballyglunin Cross,,N63,,False,ITM,547433.0,741428.0,-8.790828603,53.42034743,BCT,MKD,OTH,SW,847G000363,847,,E0847099,,Galway County,West,27179,Abbey West
8470B5519901,551991.0,Currandulla,Currandulla,Balrobuck More,Cor an Dola,False,ITM,533713.0,739291.0,-8.996755295,53.39960061,BCT,MKD,OTH,NE,847G000364,847,,E0847084,,Galway County,West,27057,Liscananaun
8470B5519902,551992.0,Currandulla,,Balrobuck More,,False,ITM,533723.0,739286.0,-8.9966039,53.39955694,BCT,MKD,OTH,SW,847G000364,847,,E0847084,,Galway County,West,27057,Liscananaun
8470B5520801,552081.0,Dempseys Cross,Dempseys Cross,N63,Crois Dempsey,False,ITM,557361.0,746893.0,-8.642221498,53.47035259,BCT,MKD,OTH,E,847G000365,847,,E0847101,,Galway County,West,27212,Moyne
8470B5520802,552082.0,Dempsey's Cross,,N63,,False,ITM,557375.0,746874.0,-8.64200807,53.47018299,BCT,MKD,OTH,W,847G000365,847,,E0847101,,Galway County,West,27212,Moyne
8470B5519501,551951.0,Curramore Bridge,Curramore Bridge,,Dr na Cora Móire,False,ITM,532117.0,732822.0,-9.019361421000001,53.34127092,BCT,MKD,OTH,S,847G000366,847,,E0847132,,Galway County,West,27047,Ceathr an Bhrnaigh
8470B5519502,551952.0,Curramore Bridge,,N84,,False,ITM,532117.0,732872.0,-9.019372136,53.34172019,BCT,MKD,OTH,N,847G000366,847,,E0847132,,Galway County,West,27047,Ceathr an Bhrnaigh
8470B5515401,551541.0,Clonboo,Clonboo,N84,Cluain Bú,False,ITM,532370.0,736469.0,-9.016342332,53.37407341,BCT,MKD,OTH,S,847G000367,847,,E0847085,,Galway County,West,27040,Eanach Dhin
8470B5515402,551542.0,Clonboo,,N84,,False,ITM,532406.0,736889.0,-9.015891229,53.37785191,BCT,MKD,OTH,N,847G000367,847,,E0847085,,Galway County,West,27040,Eanach Dhin
8470B5503601,550361.0,Balrobuck More,Balrobuck More,N84,Baile Robac Mór,False,ITM,532258.0,740514.0,-9.018892872999999,53.41040516,BCT,MKD,OTH,NW,847G000368,847,,E0847084,,Galway County,West,27040,Eanach Dhin
8470B5503602,550362.0,Ballinrubbagh,,N84,,False,ITM,532295.0,740447.0,-9.018322081,53.40980788,BCT,MKD,OTH,SE,847G000368,847,,E0847084,,Galway County,West,27040,Eanach Dhin
8470B5353302,535332.0,Uprderryartha Cross,,Derrartha Beg,,False,ITM,494819.0,728964.0,-9.577973757,53.30051528,BCT,MKD,OTH,S,847G000369,847,,E0847069,,Galway County,West,27152,An Crompn
8470B5353301,535331.0,Upr Derryartha Cross,Upr Derryartha Cross,Derrartha Beg,Derrartha Beg,False,ITM,494822.0,729007.0,-9.577943011,53.30090217,BCT,MKD,OTH,N,847G000369,847,,E0847069,,Galway County,West,27152,An Crompn
8470B5353801,535381.0,Williamstown,Williamstown,,Baile Liam,False,ITM,561774.0,769922.0,-8.578575764,53.67763279,BCT,MKD,OTH,SE,847G000370,847,,E0847086,,Galway County,West,27074,Kilcroan
8470B5353802,535382.0,Williamstown,,,,False,ITM,561841.0,769980.0,-8.577568862,53.67815887,BCT,MKD,OTH,NW,847G000370,847,,E0847086,,Galway County,West,27074,Kilcroan
8470B5352801,535281.0,Tyrells Cross,,Mountgarret,,False,ITM,552856.0,733457.0,-8.708061675,53.34923089,BCT,MKD,OTH,E,847G000371,847,,E0847031,,Galway County,West,27133,Tiaquin
8470B5351501,535151.0,Tonroe Cross,,Kiniska,,False,ITM,539469.0,734591.0,-8.909314889,53.35805868,BCT,MKD,OTH,NE,847G000372,847,,E0847113,,Galway County,West,27048,Baile Chlir
8470B5351502,535152.0,Tonroe Cross,,Kiniska,,False,ITM,539469.0,734562.0,-8.909309342,53.35779809,BCT,MKD,OTH,SW,847G000372,847,,E0847113,,Galway County,West,27048,Baile Chlir
8470B5352502,535252.0,Tully Cross,,Barna Road,,False,ITM,500492.0,721777.0,-9.490649398,53.23704263,BCT,MKD,OTH,SE,847G000373,847,,E0847079,,Galway County,West,27054,Kilcummin
8470B5352501,535251.0,Tully Cross,Tully Cross,An Tulach,Crois na Tulaí,False,ITM,499729.0,722249.0,-9.502223499,53.24113963,BCT,MKD,OTH,W,847G000373,847,,E0847079,,Galway County,West,27054,Kilcummin
8470B5501702,550172.0,Ballaghlea School,,N63,,False,ITM,574302.0,751380.0,-8.387434805,53.51177387,BCT,MKD,OTH,W,847G000374,847,,E0847093,,Galway County,West,27141,Cloonkeen
8470B5501701,550171.0,Ballaghlea,Ballaghlea,N63,Ballin Rí,False,ITM,574299.0,751411.0,-8.387482574,53.51205229999999,BCT,MKD,OTH,E,847G000374,847,,E0847093,,Galway County,West,27141,Cloonkeen
8470B5503301,550331.0,Ballinglass Cross,Ballinglass Cross,N63,Cr Bhaile an Leasa,False,ITM,568629.0,749564.0,-8.472779028,53.49514685,BCT,MKD,OTH,NE,847G000375,847,,E0847093,,Galway County,West,27136,Ballynakill
8470B5503302,550332.0,Ballinglass Cross,,N63,,False,ITM,568636.0,749552.0,-8.472672337999999,53.49503943,BCT,MKD,OTH,SW,847G000375,847,,E0847093,,Galway County,West,27136,Ballynakill
8470B5500101,550011.0,Abbeyknockmoy,Abbeyknockmoy,N63,Main Chnoc Muaidhe,False,ITM,550237.0,743249.0,-8.748936306000001,53.43698284,BCT,MKD,OTH,W,847G000376,847,,E0847023,,Galway County,West,27179,Abbey West
8470B5500102,550012.0,Abbey,,N63,,False,ITM,550237.0,743249.0,-8.748936306000001,53.43698284,BCT,MKD,OTH,W,847G000376,847,,E0847023,,Galway County,West,27179,Abbey West
8470B5500301,550031.0,Two Mile Ditch Galway,,N17,,False,ITM,533476.0,728914.0,-8.998137625,53.30632777,BCT,MKD,OTH,NE,847G000377,847,,E0847131,,Galway County,West,27042,Ballintemple
8470B5334801,533481.0,Leenane,Leenane,N59,An Líonán,False,ITM,487844.0,761994.0,-9.694336972999999,53.59578957,BCT,MKD,OTH,N,847G000378,847,,E0847061,,Galway County,West,27156,Letterbrickaun
8470B5334802,533482.0,Leenane,,N59,,False,ITM,487863.0,762103.0,-9.694089257,53.59677274,BCT,MKD,OTH,S,847G000378,847,,E0847061,,Galway County,West,27156,Letterbrickaun
8470B5333902,533392.0,Kylebrack,,R351,,False,ITM,571433.0,705170.0,-8.426529454,53.09634866,BCT,MKD,OTH,N,847G000381,847,,E0847075,,Galway County,West,27102,Ballynagar
8470B5333901,533391.0,Kylebrack,,R351,,False,ITM,571440.0,705171.0,-8.42642503,53.09635802,BCT,MKD,OTH,S,847G000381,847,,E0847075,,Galway County,West,27102,Ballynagar
8470B5334002,533402.0,Kylemore Post Office,,N59,,False,ITM,474866.0,758162.0,-9.88874893,53.55843593,BCT,MKD,OTH,W,847G000382,847,,E0847132,,Galway County,West,27021,Ballynakill
8470B5334001,533401.0,Kylemore Abbey,Kylemore Abbey,N59,Main na Coille Móire,False,ITM,474740.0,758150.0,-9.890644806000001,53.55829811,BCT,MKD,OTH,E,847G000382,847,,E0847132,,Galway County,West,27021,Ballynakill
8470B5335302,533532.0,Lettermullen,,R374,,False,ITM,484325.0,722652.0,-9.733038977,53.24162905,BCT,MKD,OTH,NE,847G000384,847,,E0847104,,Galway County,West,27154,Garmna
8470B5335304,533534.0,Lettermullen,,R374,,False,ITM,484325.0,722652.0,-9.733038977,53.24162905,BCT,MKD,OTH,NE,847G000384,847,,E0847104,,Galway County,West,27154,Garmna
8470B5335301,533531.0,Lettermullen,Lettermullen,R374,Leitir Mealláin,False,ITM,484318.0,722628.0,-9.733135086,53.24141193,BCT,MKD,OTH,SW,847G000384,847,,E0847104,,Galway County,West,27154,Garmna
8470B5335303,533533.0,Lettermullen,,R374,,False,ITM,484317.0,722627.0,-9.733149698,53.24140273,BCT,MKD,OTH,SW,847G000384,847,,E0847104,,Galway County,West,27154,Garmna
8470B5336201,533621.0,Looscaun Cross,,R352,,False,ITM,576385.0,699150.0,-8.352151997,53.04248783,BCT,MKD,OTH,N,847G000386,847,,E0847041,,Galway County,West,27134,Woodford
8470B5336202,533622.0,Looscaun Cross,,R352,,False,ITM,576394.0,699148.0,-8.352017644,53.04247025,BCT,MKD,OTH,S,847G000386,847,,E0847041,,Galway County,West,27134,Woodford
8470B5335002,533502.0,Letterfrack,,N59,,False,ITM,470870.0,757696.0,-9.948833652000001,53.55328327,BCT,MKD,OTH,SW,847G000387,847,,E0847064,,Galway County,West,27021,Ballynakill
8470B5335001,533501.0,Letterfrack,Letterfrack,N59,Leitir Fraic,False,ITM,470895.0,757723.0,-9.948467735,53.55353192,BCT,MKD,OTH,NE,847G000387,847,,E0847064,,Galway County,West,27021,Ballynakill
8470B5331701,533171.0,Roundfield,Roundfield,R339,Gort an Chaorthainn,False,ITM,551672.0,735025.0,-8.726082221,53.36321442,BCT,MKD,OTH,NE,847G000389,847,,E0847031,,Galway County,West,27211,Monivea
8470B5331702,533172.0,Killean's House Roundfield,,R339,,False,ITM,551674.0,735025.0,-8.726052176,53.363214600000006,BCT,MKD,OTH,NE,847G000389,847,,E0847031,,Galway County,West,27211,Monivea
8470B5331901,533191.0,Killimor,,N65,,False,ITM,580892.0,712716.0,-8.28575051,53.16458791,BCT,MKD,OTH,SE,847G000390,847,,E0847017,,Galway County,West,27169,Killimor
8470B5331902,533192.0,Killimor,,N65,,False,ITM,580883.0,712704.0,-8.285884382,53.16447974,BCT,MKD,OTH,NW,847G000390,847,,E0847017,,Galway County,West,27169,Killimor
8470B5332002,533202.0,Killooley School,,N65,,False,ITM,569564.0,716774.0,-8.455536523,53.20052989,BCT,MKD,OTH,W,847G000391,847,,E0847132,,Galway County,West,27120,Kilmeen
8470B5332001,533201.0,Killooley School,,N65,,False,ITM,569569.0,716787.0,-8.455462929,53.200647,BCT,MKD,OTH,E,847G000391,847,,E0847132,,Galway County,West,27120,Kilmeen
8470B5331002,533102.0,Kilkerrin Coyne's,,R340,,False,ITM,484270.0,731622.0,-9.737127968,53.32219367,BCT,MKD,OTH,NW,847G000392,847,,E0847068,,Galway County,West,27039,Scainimh
8470B5331001,533101.0,Kilkerrin,Kilkerrin,,Cill Choirín,False,ITM,484302.0,731719.0,-9.736683271,53.32307199,BCT,MKD,OTH,SE,847G000392,847,,E0847068,,Galway County,West,27039,Scainimh
8470B5331202,533122.0,Killan X,,R348,,False,ITM,569146.0,730144.0,-8.463088602000001,53.32065884,BCT,MKD,OTH,SW,847G000393,847,,E0847052,,Galway County,West,27011,Killaan
8470B5331201,533121.0,Killan X,,R348,,False,ITM,569139.0,730155.0,-8.463194731,53.32075728,BCT,MKD,OTH,NE,847G000393,847,,E0847052,,Galway County,West,27011,Killaan
8470B5333402,533342.0,Knockagonnell,,R360,,False,ITM,568350.0,770925.0,-8.479150178,53.68708528,BCT,MKD,OTH,SW,847G000394,847,,E0847048,,Galway County,West,27067,Ballymoe
8470B5333401,533341.0,Knockogonnell,Knockogonnell,R360,Cnoc Ó gConaill,False,ITM,568009.0,770590.0,-8.484277844,53.68405418,BCT,MKD,OTH,NE,847G000394,847,,E0847048,,Galway County,West,27067,Ballymoe
8470B5333502,533352.0,Knockbane Bridge,,Knockbane,,False,ITM,518881.0,735433.0,-9.218742914,53.36286742,BCT,MKD,OTH,SW,847G000395,847,,E0847132,,Galway County,West,27062,Sliabh an Aonaigh
8470B5333501,533351.0,Knockogonnell,Knockogonnell,Clifden Road,Cnoc Ó gConaill,False,ITM,567989.0,770567.0,-8.484578218,53.68384628,BCT,MKD,OTH,NW,847G000395,847,,E0847132,,Galway County,West,27067,Ballymoe
8470B5332201,533221.0,Kilmalaw X,,R348,,False,ITM,578220.0,731181.0,-8.326970841,53.33042903,BCT,MKD,OTH,E,847G000397,847,,E0847132,,Galway County,West,27004,Aughrim
8470B5332202,533222.0,Kilmalaw X,,R348,,False,ITM,578215.0,731169.0,-8.327045077000001,53.33032098,BCT,MKD,OTH,W,847G000397,847,,E0847132,,Galway County,West,27004,Aughrim
8470B5341101,534112.0,Newbridge,Newbridge,N63,An Droichead Nua,False,ITM,571527.0,751041.0,-8.429239965,53.50858458,BCT,MKD,OTH,SW,847G000399,847,,E0847093,,Galway County,West,27136,Ballynakill
8470B5341302,534132.0,Murvey,,R341,,False,ITM,468496.0,739405.0,-9.97698694,53.38841618,BCT,MKD,OTH,NW,847G000400,847,,E0847037,,Galway County,West,27037,Roundstone
8470B5341301,534131.0,Murvey,,R341,,False,ITM,468505.0,739405.0,-9.976851726,53.38841842,BCT,MKD,OTH,SE,847G000400,847,,E0847037,,Galway County,West,27037,Roundstone
8470B5341501,534151.0,Newbridge Near Tuam,,Athenry Road,,False,ITM,545187.0,745749.0,-8.825366256,53.45894681,BCT,MKD,OTH,NW,847G000401,847,,E0847099,,Galway County,West,27182,Ballinderry
8470B5339501,533951.0,Moor Park,Moor Park,R339,Pairc an Mhúir,False,ITM,544143.0,730877.0,-8.838454305,53.32519902,BCT,MKD,OTH,NE,847G000402,847,,E0847132,,Galway County,West,27041,Aughrim
8470B5339502,533952.0,Moor Park Gate,,R339,,False,ITM,544142.0,730869.0,-8.838467905,53.32512702,BCT,MKD,OTH,SW,847G000402,847,,E0847132,,Galway County,West,27041,Aughrim
8470B5340602,534062.0,Moyola X,,Derrydonnell More,,False,ITM,546323.0,726182.0,-8.804940682,53.28323472,BCT,MKD,OTH,SW,847G000403,847,,E0847132,,Galway County,West,27114,Greethill
8470B5340601,534061.0,Moyvilla Cross,Moyvilla Cross,R348,Crois Moyvilla,False,ITM,546322.0,726189.0,-8.804956857999999,53.28329752,BCT,MKD,OTH,E,847G000403,847,,E0847132,,Galway County,West,27114,Greethill
8470B5340902,534092.0,Moyvilla Cross,Moyvilla Cross,R348,Crois Moyvilla,False,ITM,546315.0,726184.0,-8.805060975,53.28325188,BCT,MKD,OTH,W,847G000403,847,,E0847132,,Galway County,West,27114,Greethill
8470B5342701,534271.0,Nutfield X,,R348,,False,ITM,581491.0,730722.0,-8.277839053,53.32642852,BCT,MKD,OTH,E,847G000404,847,,E0847132,,Galway County,West,27005,Ballinasloe Rural
8470B5342702,534272.0,Nutfield X,,R348,,False,ITM,581487.0,730710.0,-8.277898396,53.32632053,BCT,MKD,OTH,W,847G000404,847,,E0847132,,Galway County,West,27005,Ballinasloe Rural
8470B5342601,534261.0,Northbrook X,,Cappagh,,False,ITM,576213.0,731344.0,-8.357112417,53.33180751,BCT,MKD,OTH,N,847G000406,847,,E0847132,,Galway County,West,27004,Aughrim
8470B5342602,534262.0,Northbrook X,,R348,,False,ITM,576213.0,731333.0,-8.357111592,53.33170865,BCT,MKD,OTH,W,847G000406,847,,E0847132,,Galway County,West,27004,Aughrim
8470B5341502,534152.0,Newbridge Near Tuam,,Athenry Road,,False,ITM,544391.0,747234.0,-8.837613563,53.47220731,BCT,MKD,OTH,N,847G000407,847,,E0847099,,Galway County,West,27182,Ballinderry
8470B5341602,534162.0,Newtown Cross Galway,,N63,,False,ITM,551688.0,743760.0,-8.72717902,53.44170963,BCT,MKD,OTH,SW,847G000408,847,,E0847023,,Galway County,West,27178,Abbey East
8470B5341601,534161.0,Newtown Cross,Newtown Cross,N63,Crois an Bhaile Nua,False,ITM,551678.0,743767.0,-8.727330599,53.44177161,BCT,MKD,OTH,NE,847G000408,847,,E0847023,,Galway County,West,27179,Abbey West
8470B5336902,533692.0,Maam Cross Peacocke's,,N59,,False,ITM,497727.0,746191.0,-9.539938235,53.45584551,BCT,MKD,OTH,W,847G000409,847,,E0847132,,Galway County,West,27157,Letterfore
8470B5336901,533691.0,Maam Cross,Maam Cross,N59,An Teach Dóite,False,ITM,497686.0,746198.0,-9.540557609,53.45590044,BCT,MKD,OTH,E,847G000409,847,,E0847132,,Galway County,West,27157,Letterfore
8470B346311,533721.0,Maree,Maree,,Mearaí,False,ITM,536572.0,720594.0,-8.950033042000001,53.23194548,BCT,MKD,OTH,SE,847G000410,847,,E0471913,,Galway County,West,27043,Ballynacourty
8470B346301,533722.0,Maree,Maree,,Mearaí,False,ITM,536572.0,720594.0,-8.950033042000001,53.23194548,BCT,MKD,OTH,NW,847G000410,847,,E0471913,,Galway County,West,27043,Ballynacourty
8470B5336702,533672.0,Lynch's,,N83,,False,ITM,549944.0,761969.0,-8.75633587,53.60517082,BCT,MKD,OTH,S,847G000411,847,,E0847004,,Galway County,West,27196,Dunmore South
8470B5336302,533632.0,Loughgeorge,Loughgeorge,N17,Leacht Seoirse,False,ITM,537990.0,734413.0,-8.931494812,53.3562879,BCT,MKD,OTH,SW,847G000412,847,,E0847113,,Galway County,West,27048,Baile Chlir
8470B5336301,533631.0,Loughgeorge,Loughgeorge,N17,Leacht Seoirse,False,ITM,538006.0,734471.0,-8.931265861,53.35681095,BCT,MKD,OTH,SW,847G000412,847,,E0847113,,Galway County,West,27048,Baile Chlir
8470B5336701,533671.0,Lynch's,,N83,,False,ITM,548490.0,759954.0,-8.7779706,53.58692374,BCT,MKD,OTH,N,847G000413,847,,E0847119,,Galway County,West,27194,Doonbally
8470B5338602,533862.0,Minna School,,Barna Road,,False,ITM,502585.0,722141.0,-9.45941836,53.24070076,BCT,MKD,OTH,E,847G000414,847,,E0847080,,Galway County,West,27054,Kilcummin
8470B5338601,533861.0,Minna School,,Barna Road,,False,ITM,502585.0,722141.0,-9.45941836,53.24070076,BCT,MKD,OTH,W,847G000414,847,,E0847080,,Galway County,West,27054,Kilcummin
8470B5339202,533922.0,Monivea Cross,,R339,,False,ITM,553375.0,736253.0,-8.700679457,53.37440238,BCT,MKD,OTH,N,847G000415,847,,E0847031,,Galway County,West,27211,Monivea
8470B5339201,533921.0,Monivea Cross,Monivea Cross,R339,Crois MhuineMheá,False,ITM,553403.0,736315.0,-8.700267847000001,53.374962,BCT,MKD,OTH,NE,847G000415,847,,E0847031,,Galway County,West,27211,Monivea
8470B5337701,533771.0,Castlegar,Castlegar,N17,An Caisleán Gearr,False,ITM,534064.0,729373.0,-8.989411976,53.31052567,BCT,MKD,OTH,SW,847G000416,847,,E0847131,,Galway County,West,27042,Ballintemple
8470B5337703,533773.0,Mc Hugh's Pub,,N17,,False,ITM,534065.0,729370.0,-8.989396349,53.31049883,BCT,MKD,OTH,SW,847G000416,847,,E0847131,,Galway County,West,27042,Ballintemple
8470B5337702,533772.0,Cloonacauneen,Cloonacauneen,N17,Cluain Mhic Cáinín,False,ITM,534283.0,729738.0,-8.986201868,53.31383264,BCT,MKD,OTH,NE,847G000418,847,,E0847131,,Galway County,West,27042,Ballintemple
8470B5520901,552091.0,Dereen Cross,Dereen Cross,N63,Crois Dereen,False,ITM,553520.0,744910.0,-8.699776378,53.4522083,BCT,MKD,OTH,NE,847G000419,847,,E0847101,,Galway County,West,27212,Moyne
8470B5520902,552092.0,Dereen Cross,,N63,,False,ITM,553529.0,744902.0,-8.699639708,53.45213721,BCT,MKD,OTH,SW,847G000419,847,,E0847101,,Galway County,West,27212,Moyne
8470B6354004,635404.0,Clifden,,Church Hill,,False,ITM,465873.0,750793.0,-10.02124351,53.49003486,BCT,MKD,OTH,SW,847G000421,847,,E0847124,,Galway County,West,27025,Clifden
8470B6311702,631172.0,Carraroe,,Main Street,,False,ITM,493188.0,724855.0,-9.601051802999999,53.2632759,BCT,MKD,OTH,NE,847G000422,847,,E0847069,,Galway County,West,27152,An Crompn
8470B6311701,631171.0,Carraroe,Carraroe,Main Street,An Cheathrú Rua,False,ITM,493346.0,724921.0,-9.5987066,53.26390059,BCT,MKD,OTH,SW,847G000422,847,,E0847069,,Galway County,West,27152,An Crompn
8470B6311703,631173.0,Carraroe,,Main Street,,False,ITM,493089.0,724873.0,-9.602541168,53.26341767,BCT,MKD,OTH,NE,847G000422,847,,E0847069,,Galway County,West,27152,An Crompn
